L,Prompt_ID,Original_Message,Recovered_Message,Total_Bits,Correct_Bits,Undecided_Bits,Decided_Bits,Accuracy_Percent,Exact_Match
17,62,10000110100111101,1⊥⊥00⊥1⊥1⊥⊥⊥⊥⊥⊥⊥1,17,6,11,6,35.294117647058826,False
17,63,01101101111101101,⊥⊥⊥0⊥⊥⊥⊥1⊥1⊥011⊥1,17,7,10,7,41.17647058823529,False
17,64,10100100110011000,⊥0⊥⊥01⊥⊥⊥1⊥0⊥⊥00⊥,17,7,10,7,41.17647058823529,False
17,65,00101110001100100,0⊥1⊥⊥⊥⊥⊥0⊥1⊥0⊥⊥⊥0,17,6,11,6,35.294117647058826,False
17,66,11001010011101111,⊥1⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥1⊥⊥,17,2,15,2,11.76470588235294,False
17,67,10001000010001011,⊥00⊥10⊥0⊥10⊥⊥1⊥⊥1,17,9,8,9,52.94117647058824,False
17,68,01101001111111110,⊥⊥10⊥⊥⊥1⊥⊥⊥⊥⊥⊥⊥1⊥,17,4,13,4,23.52941176470588,False
17,69,11011111011001111,1⊥0⊥⊥11⊥⊥⊥⊥⊥⊥⊥11⊥,17,6,11,6,35.294117647058826,False
17,70,11101110000100001,⊥⊥⊥011⊥⊥0⊥01⊥0⊥0⊥,17,8,9,8,47.05882352941176,False
17,71,11111001010101101,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥1⊥⊥⊥,17,1,16,1,5.88235294117647,False
17,72,00001010000001000,0⊥0⊥⊥⊥⊥0⊥⊥⊥⊥⊥⊥⊥⊥0,17,4,13,4,23.52941176470588,False
17,73,10001101011110101,1⊥⊥0⊥⊥⊥⊥⊥⊥⊥⊥⊥0⊥⊥⊥,17,3,14,3,17.647058823529413,False
17,74,11001110011010000,11⊥⊥⊥⊥⊥0⊥1⊥⊥⊥⊥⊥⊥⊥,17,4,13,4,23.52941176470588,False
17,75,01010110001111001,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,17,0,17,0,0.0,False
17,76,01000100010111111,⊥⊥⊥⊥⊥⊥0⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,17,1,16,1,5.88235294117647,False
17,77,01010000011111011,⊥⊥⊥⊥⊥0⊥⊥⊥⊥11⊥1⊥⊥⊥,17,4,13,4,23.52941176470588,False
17,78,10111110000001011,⊥01⊥⊥⊥1⊥⊥⊥0⊥⊥⊥⊥1⊥,17,5,12,5,29.411764705882355,False
17,79,10001111000110011,⊥⊥⊥⊥⊥⊥1⊥⊥⊥⊥⊥⊥⊥⊥⊥1,17,2,15,2,11.76470588235294,False
17,80,11000100101001110,1⊥⊥0⊥⊥0⊥1⊥1⊥⊥⊥⊥⊥⊥,17,5,12,5,29.411764705882355,False
17,81,10011110100111111,1⊥0⊥⊥⊥⊥⊥⊥0⊥⊥⊥⊥⊥⊥⊥,17,3,14,3,17.647058823529413,False
17,82,01000111101110110,⊥⊥00⊥⊥⊥1⊥0⊥⊥10⊥⊥⊥,17,6,11,6,35.294117647058826,False
17,83,00110010001010101,⊥⊥⊥⊥⊥0⊥⊥⊥⊥⊥⊥⊥⊥1⊥1,17,3,14,3,17.647058823529413,False
17,84,01010000010000011,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,17,0,17,0,0.0,False
17,85,11001111111111001,⊥⊥⊥⊥⊥⊥⊥⊥1⊥⊥⊥⊥⊥⊥⊥⊥,17,1,16,1,5.88235294117647,False
17,86,00101010100110101,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,17,0,17,0,0.0,False
17,87,11101000001010110,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,17,0,17,0,0.0,False
17,88,01001101001100001,⊥⊥⊥⊥⊥⊥⊥⊥00⊥1⊥⊥0⊥⊥,17,4,13,4,23.52941176470588,False
17,89,10100101011111010,1⊥100⊥0⊥⊥11⊥1⊥0⊥0,17,10,7,10,58.82352941176471,False
17,90,01111011101010011,0⊥1⊥⊥⊥11⊥⊥⊥⊥⊥⊥⊥⊥⊥,17,4,13,4,23.52941176470588,False
17,91,00000011110001000,⊥⊥⊥⊥0⊥⊥1⊥⊥0⊥01⊥⊥⊥,17,5,12,5,29.411764705882355,False
17,92,10101001000110100,⊥⊥⊥⊥⊥00⊥⊥⊥⊥1⊥⊥⊥0⊥,17,4,13,4,23.52941176470588,False
17,93,11001000000110101,1⊥⊥01⊥⊥0⊥⊥⊥⊥⊥0⊥0⊥,17,6,11,6,35.294117647058826,False
17,94,11101000010001101,⊥1⊥⊥⊥0⊥0⊥⊥⊥⊥⊥1⊥⊥1,17,5,12,5,29.411764705882355,False
17,95,11100001001011100,⊥⊥1⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥1⊥⊥,17,2,15,2,11.76470588235294,False
17,96,01010101001010100,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,17,0,17,0,0.0,False
17,97,00100100100010000,⊥⊥1⊥⊥1⊥⊥⊥0⊥01000⊥,17,8,9,8,47.05882352941176,False
17,98,11100111111001001,⊥⊥⊥0⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥0⊥,17,2,15,2,11.76470588235294,False
17,99,10011110000000101,⊥⊥⊥⊥⊥1⊥⊥⊥0⊥⊥⊥⊥⊥⊥⊥,17,2,15,2,11.76470588235294,False
4,0,0100,0100,4,4,0,4,100.0,True
4,1,1000,1000,4,4,0,4,100.0,True
4,2,1111,1111,4,4,0,4,100.0,True
4,3,0111,0111,4,4,0,4,100.0,True
4,4,0001,0001,4,4,0,4,100.0,True
4,5,0111,0111,4,4,0,4,100.0,True
4,6,0101,0101,4,4,0,4,100.0,True
4,7,0011,0011,4,4,0,4,100.0,True
4,8,1111,1111,4,4,0,4,100.0,True
4,9,1101,1101,4,4,0,4,100.0,True
4,10,0000,0000,4,4,0,4,100.0,True
4,11,0100,0100,4,4,0,4,100.0,True
4,12,0001,0001,4,4,0,4,100.0,True
4,13,0110,0110,4,4,0,4,100.0,True
4,14,1111,1111,4,4,0,4,100.0,True
4,15,0101,0101,4,4,0,4,100.0,True
4,16,1110,1110,4,4,0,4,100.0,True
4,17,1111,1111,4,4,0,4,100.0,True
4,18,1100,1100,4,4,0,4,100.0,True
4,19,1011,1011,4,4,0,4,100.0,True
4,20,0001,0001,4,4,0,4,100.0,True
4,21,1001,1001,4,4,0,4,100.0,True
4,22,1110,1110,4,4,0,4,100.0,True
4,23,1000,1000,4,4,0,4,100.0,True
4,24,1111,1111,4,4,0,4,100.0,True
4,25,1010,1010,4,4,0,4,100.0,True
4,26,0011,0011,4,4,0,4,100.0,True
4,27,0110,011⊥,4,3,1,3,75.0,False
4,28,1001,1001,4,4,0,4,100.0,True
4,29,0011,0011,4,4,0,4,100.0,True
4,30,1101,1101,4,4,0,4,100.0,True
4,31,0011,0011,4,4,0,4,100.0,True
4,32,0101,0101,4,4,0,4,100.0,True
4,33,1111,1111,4,4,0,4,100.0,True
4,34,0110,0110,4,4,0,4,100.0,True
4,35,1110,1110,4,4,0,4,100.0,True
4,36,0011,0011,4,4,0,4,100.0,True
4,37,1010,1010,4,4,0,4,100.0,True
4,38,0101,0101,4,4,0,4,100.0,True
4,39,1001,1001,4,4,0,4,100.0,True
4,40,1101,1101,4,4,0,4,100.0,True
4,41,0110,0110,4,4,0,4,100.0,True
4,42,0111,0111,4,4,0,4,100.0,True
4,43,1001,1001,4,4,0,4,100.0,True
4,44,1110,1110,4,4,0,4,100.0,True
4,45,0111,0111,4,4,0,4,100.0,True
4,46,1011,1011,4,4,0,4,100.0,True
4,47,1010,1010,4,4,0,4,100.0,True
4,48,0100,0100,4,4,0,4,100.0,True
4,49,1001,1001,4,4,0,4,100.0,True
4,50,0111,0111,4,4,0,4,100.0,True
4,51,1011,1011,4,4,0,4,100.0,True
4,52,0101,0101,4,4,0,4,100.0,True
4,53,0101,0101,4,4,0,4,100.0,True
4,54,0000,0000,4,4,0,4,100.0,True
4,55,0101,0101,4,4,0,4,100.0,True
4,56,1000,1000,4,4,0,4,100.0,True
4,57,1111,1111,4,4,0,4,100.0,True
4,58,1010,1010,4,4,0,4,100.0,True
4,59,0011,0011,4,4,0,4,100.0,True
4,60,0001,0001,4,4,0,4,100.0,True
4,61,1000,1000,4,4,0,4,100.0,True
4,62,1100,1100,4,4,0,4,100.0,True
4,63,0000,0000,4,4,0,4,100.0,True
4,64,0010,0010,4,4,0,4,100.0,True
4,65,1000,1000,4,4,0,4,100.0,True
4,66,1001,1001,4,4,0,4,100.0,True
4,67,0011,0011,4,4,0,4,100.0,True
4,68,0000,0000,4,4,0,4,100.0,True
4,69,1100,1100,4,4,0,4,100.0,True
4,70,0001,0001,4,4,0,4,100.0,True
4,71,0101,0101,4,4,0,4,100.0,True
4,72,1101,⊥101,4,3,1,3,75.0,False
4,73,0000,0000,4,4,0,4,100.0,True
4,74,0011,0011,4,4,0,4,100.0,True
4,75,0100,0100,4,4,0,4,100.0,True
4,76,0110,0110,4,4,0,4,100.0,True
4,77,1101,1101,4,4,0,4,100.0,True
4,78,1001,1001,4,4,0,4,100.0,True
4,79,1110,1110,4,4,0,4,100.0,True
4,80,1110,1110,4,4,0,4,100.0,True
4,81,0001,0001,4,4,0,4,100.0,True
4,82,1111,1111,4,4,0,4,100.0,True
4,83,1001,1001,4,4,0,4,100.0,True
4,84,0011,0011,4,4,0,4,100.0,True
4,85,1100,1100,4,4,0,4,100.0,True
4,86,0111,0111,4,4,0,4,100.0,True
4,87,1111,1111,4,4,0,4,100.0,True
4,88,1001,⊥0⊥⊥,4,1,3,1,25.0,False
4,89,1101,1101,4,4,0,4,100.0,True
4,90,1100,1100,4,4,0,4,100.0,True
4,91,1001,1001,4,4,0,4,100.0,True
4,92,0101,0101,4,4,0,4,100.0,True
4,93,0010,0010,4,4,0,4,100.0,True
4,94,1000,1000,4,4,0,4,100.0,True
4,95,0010,0010,4,4,0,4,100.0,True
4,96,1011,1011,4,4,0,4,100.0,True
4,97,0100,0100,4,4,0,4,100.0,True
4,98,1110,1110,4,4,0,4,100.0,True
4,99,0000,0000,4,4,0,4,100.0,True
5,0,10111,10111,5,5,0,5,100.0,True
5,1,11011,11011,5,5,0,5,100.0,True
5,2,00011,00011,5,5,0,5,100.0,True
5,3,01111,01111,5,5,0,5,100.0,True
5,4,01000,01000,5,5,0,5,100.0,True
5,5,11110,11110,5,5,0,5,100.0,True
5,6,11101,⊥⊥⊥⊥⊥,5,0,5,0,0.0,False
5,7,11110,11110,5,5,0,5,100.0,True
5,8,00010,00010,5,5,0,5,100.0,True
5,9,10101,10101,5,5,0,5,100.0,True
5,10,00101,00101,5,5,0,5,100.0,True
5,11,01110,01110,5,5,0,5,100.0,True
5,12,01111,01111,5,5,0,5,100.0,True
5,13,10111,10111,5,5,0,5,100.0,True
5,14,00011,00011,5,5,0,5,100.0,True
5,15,01001,01001,5,5,0,5,100.0,True
5,16,11010,11010,5,5,0,5,100.0,True
5,17,00001,00001,5,5,0,5,100.0,True
5,18,11100,11100,5,5,0,5,100.0,True
5,19,01111,01111,5,5,0,5,100.0,True
5,20,01101,01101,5,5,0,5,100.0,True
5,21,00010,00010,5,5,0,5,100.0,True
5,22,10000,10000,5,5,0,5,100.0,True
5,23,00000,00000,5,5,0,5,100.0,True
5,24,01101,01101,5,5,0,5,100.0,True
5,25,01111,01⊥⊥⊥,5,2,3,2,40.0,False
5,26,11011,11011,5,5,0,5,100.0,True
5,27,00001,00001,5,5,0,5,100.0,True
5,28,10100,10100,5,5,0,5,100.0,True
5,29,11101,11101,5,5,0,5,100.0,True
5,30,10101,10101,5,5,0,5,100.0,True
5,31,01011,01011,5,5,0,5,100.0,True
5,32,10101,10101,5,5,0,5,100.0,True
5,33,00001,00001,5,5,0,5,100.0,True
5,34,11010,11010,5,5,0,5,100.0,True
5,35,01110,01110,5,5,0,5,100.0,True
5,36,10100,10100,5,5,0,5,100.0,True
5,37,11100,11100,5,5,0,5,100.0,True
5,38,01001,01001,5,5,0,5,100.0,True
5,39,11000,11000,5,5,0,5,100.0,True
5,40,01101,01101,5,5,0,5,100.0,True
5,41,00000,00000,5,5,0,5,100.0,True
5,42,11100,11100,5,5,0,5,100.0,True
5,43,10101,10101,5,5,0,5,100.0,True
5,44,11011,11011,5,5,0,5,100.0,True
5,45,10001,10001,5,5,0,5,100.0,True
5,46,01110,01110,5,5,0,5,100.0,True
5,47,10111,10111,5,5,0,5,100.0,True
5,48,11011,11011,5,5,0,5,100.0,True
5,49,01100,01100,5,5,0,5,100.0,True
5,50,11100,11100,5,5,0,5,100.0,True
5,51,00110,00110,5,5,0,5,100.0,True
5,52,01001,01001,5,5,0,5,100.0,True
5,53,00110,00110,5,5,0,5,100.0,True
5,54,00000,⊥0000,5,4,1,4,80.0,False
5,55,01110,01110,5,5,0,5,100.0,True
5,56,01111,01111,5,5,0,5,100.0,True
5,57,10010,10010,5,5,0,5,100.0,True
5,58,10101,10101,5,5,0,5,100.0,True
5,59,10011,10011,5,5,0,5,100.0,True
5,60,01010,01010,5,5,0,5,100.0,True
5,61,10011,10011,5,5,0,5,100.0,True
5,62,01000,01000,5,5,0,5,100.0,True
5,63,11101,11101,5,5,0,5,100.0,True
5,64,00111,00111,5,5,0,5,100.0,True
5,65,10011,10011,5,5,0,5,100.0,True
5,66,01001,01001,5,5,0,5,100.0,True
5,67,11100,11100,5,5,0,5,100.0,True
5,68,11010,11010,5,5,0,5,100.0,True
5,69,11011,11011,5,5,0,5,100.0,True
5,70,00011,00011,5,5,0,5,100.0,True
5,71,00101,00101,5,5,0,5,100.0,True
5,72,10110,10110,5,5,0,5,100.0,True
5,73,11000,11000,5,5,0,5,100.0,True
5,74,00111,00111,5,5,0,5,100.0,True
5,75,11111,11111,5,5,0,5,100.0,True
5,76,00011,00011,5,5,0,5,100.0,True
5,77,01000,01000,5,5,0,5,100.0,True
5,78,11001,11001,5,5,0,5,100.0,True
5,79,00101,00101,5,5,0,5,100.0,True
5,80,11001,11001,5,5,0,5,100.0,True
5,81,01101,01101,5,5,0,5,100.0,True
5,82,10010,10010,5,5,0,5,100.0,True
5,83,01000,01000,5,5,0,5,100.0,True
5,84,00000,00000,5,5,0,5,100.0,True
5,85,01000,01000,5,5,0,5,100.0,True
5,86,00100,00100,5,5,0,5,100.0,True
5,87,10100,10100,5,5,0,5,100.0,True
5,88,01101,01101,5,5,0,5,100.0,True
5,89,10001,10001,5,5,0,5,100.0,True
5,90,01110,01110,5,5,0,5,100.0,True
5,91,00110,00110,5,5,0,5,100.0,True
5,92,00011,00011,5,5,0,5,100.0,True
5,93,11101,11101,5,5,0,5,100.0,True
5,94,11010,11010,5,5,0,5,100.0,True
5,95,11001,11001,5,5,0,5,100.0,True
5,96,01101,01101,5,5,0,5,100.0,True
5,97,11111,11111,5,5,0,5,100.0,True
5,98,10000,10000,5,5,0,5,100.0,True
5,99,11011,11011,5,5,0,5,100.0,True
6,0,000001,000001,6,6,0,6,100.0,True
6,1,011010,011010,6,6,0,6,100.0,True
6,2,101101,101101,6,6,0,6,100.0,True
6,3,101001,101001,6,6,0,6,100.0,True
6,4,100010,100010,6,6,0,6,100.0,True
6,5,101000,101000,6,6,0,6,100.0,True
6,6,100110,100110,6,6,0,6,100.0,True
6,7,111001,111001,6,6,0,6,100.0,True
6,8,110111,110111,6,6,0,6,100.0,True
6,9,101110,101110,6,6,0,6,100.0,True
6,10,011010,011010,6,6,0,6,100.0,True
6,11,111010,111010,6,6,0,6,100.0,True
6,12,110100,110100,6,6,0,6,100.0,True
6,13,000000,000000,6,6,0,6,100.0,True
6,14,000110,000110,6,6,0,6,100.0,True
6,15,111000,111000,6,6,0,6,100.0,True
6,16,100101,100101,6,6,0,6,100.0,True
6,17,111010,1⊥⊥⊥⊥0,6,2,4,2,33.33333333333333,False
6,18,001000,001000,6,6,0,6,100.0,True
6,19,110100,110100,6,6,0,6,100.0,True
6,20,101010,101010,6,6,0,6,100.0,True
6,21,010001,010001,6,6,0,6,100.0,True
6,22,001001,001001,6,6,0,6,100.0,True
6,23,111110,⊥11⊥⊥⊥,6,2,4,2,33.33333333333333,False
6,24,110111,110111,6,6,0,6,100.0,True
6,25,100101,100101,6,6,0,6,100.0,True
6,26,110111,110111,6,6,0,6,100.0,True
6,27,001011,001011,6,6,0,6,100.0,True
6,28,110111,110111,6,6,0,6,100.0,True
6,29,000111,000111,6,6,0,6,100.0,True
6,30,000001,000001,6,6,0,6,100.0,True
6,31,010100,010100,6,6,0,6,100.0,True
6,32,111110,111110,6,6,0,6,100.0,True
6,33,010001,010001,6,6,0,6,100.0,True
6,34,001000,001000,6,6,0,6,100.0,True
6,35,110110,110110,6,6,0,6,100.0,True
6,36,010110,010110,6,6,0,6,100.0,True
6,37,100011,100011,6,6,0,6,100.0,True
6,38,011100,011100,6,6,0,6,100.0,True
6,39,100011,100011,6,6,0,6,100.0,True
6,40,010011,010011,6,6,0,6,100.0,True
6,41,010111,010111,6,6,0,6,100.0,True
6,42,000110,000110,6,6,0,6,100.0,True
6,43,110100,110100,6,6,0,6,100.0,True
6,44,010101,010101,6,6,0,6,100.0,True
6,45,010010,010010,6,6,0,6,100.0,True
6,46,110001,110001,6,6,0,6,100.0,True
6,47,001110,001110,6,6,0,6,100.0,True
6,48,000011,000011,6,6,0,6,100.0,True
6,49,011111,011111,6,6,0,6,100.0,True
6,50,011001,011001,6,6,0,6,100.0,True
6,51,111011,111011,6,6,0,6,100.0,True
6,52,110100,110⊥00,6,5,1,5,83.33333333333334,False
6,53,000101,000101,6,6,0,6,100.0,True
6,54,101110,1⊥⊥⊥⊥0,6,2,4,2,33.33333333333333,False
6,55,000111,000111,6,6,0,6,100.0,True
6,56,111111,111111,6,6,0,6,100.0,True
6,57,110110,110110,6,6,0,6,100.0,True
6,58,110110,110110,6,6,0,6,100.0,True
6,59,011011,011011,6,6,0,6,100.0,True
6,60,011100,011100,6,6,0,6,100.0,True
6,61,111000,111000,6,6,0,6,100.0,True
6,62,000111,000111,6,6,0,6,100.0,True
6,63,001110,001110,6,6,0,6,100.0,True
6,64,011011,011011,6,6,0,6,100.0,True
6,65,001001,001001,6,6,0,6,100.0,True
6,66,010110,010110,6,6,0,6,100.0,True
6,67,100110,100110,6,6,0,6,100.0,True
6,68,100001,100001,6,6,0,6,100.0,True
6,69,000010,000010,6,6,0,6,100.0,True
6,70,000011,000011,6,6,0,6,100.0,True
6,71,101000,101000,6,6,0,6,100.0,True
6,72,110110,110110,6,6,0,6,100.0,True
6,73,100101,100101,6,6,0,6,100.0,True
6,74,010100,010100,6,6,0,6,100.0,True
6,75,001101,001101,6,6,0,6,100.0,True
6,76,101010,101010,6,6,0,6,100.0,True
6,77,011001,011001,6,6,0,6,100.0,True
6,78,111001,111001,6,6,0,6,100.0,True
6,79,000001,000001,6,6,0,6,100.0,True
6,80,001011,001011,6,6,0,6,100.0,True
6,81,001010,001010,6,6,0,6,100.0,True
6,82,000000,000000,6,6,0,6,100.0,True
6,83,110000,110000,6,6,0,6,100.0,True
6,84,010111,010111,6,6,0,6,100.0,True
6,85,001101,⊥⊥⊥⊥⊥1,6,1,5,1,16.666666666666664,False
6,86,100000,100000,6,6,0,6,100.0,True
6,87,111000,111000,6,6,0,6,100.0,True
6,88,011110,011110,6,6,0,6,100.0,True
6,89,001001,⊥⊥⊥⊥⊥⊥,6,0,6,0,0.0,False
6,90,010010,010010,6,6,0,6,100.0,True
6,91,001100,001100,6,6,0,6,100.0,True
6,92,011011,011011,6,6,0,6,100.0,True
6,93,010101,010101,6,6,0,6,100.0,True
6,94,011111,011111,6,6,0,6,100.0,True
6,95,011010,011010,6,6,0,6,100.0,True
6,96,100101,100101,6,6,0,6,100.0,True
6,97,000100,000100,6,6,0,6,100.0,True
6,98,101011,101011,6,6,0,6,100.0,True
6,99,110111,110111,6,6,0,6,100.0,True
7,0,1110000,1110000,7,7,0,7,100.0,True
7,1,0110111,0110111,7,7,0,7,100.0,True
7,2,0100000,0100000,7,7,0,7,100.0,True
7,3,0011111,0011111,7,7,0,7,100.0,True
7,4,0100001,0100001,7,7,0,7,100.0,True
7,5,0001000,0001000,7,7,0,7,100.0,True
7,6,1010101,1010101,7,7,0,7,100.0,True
7,7,0110110,0110110,7,7,0,7,100.0,True
7,8,1010001,1010001,7,7,0,7,100.0,True
7,9,0000110,0000110,7,7,0,7,100.0,True
7,10,0110111,0110111,7,7,0,7,100.0,True
7,11,1101001,1101⊥⊥1,7,5,2,5,71.42857142857143,False
7,12,0001010,⊥00⊥010,7,5,2,5,71.42857142857143,False
7,13,1111000,1111000,7,7,0,7,100.0,True
7,14,0000000,0000000,7,7,0,7,100.0,True
7,15,1011010,1011010,7,7,0,7,100.0,True
7,16,1011000,1011000,7,7,0,7,100.0,True
7,17,0000000,0000000,7,7,0,7,100.0,True
7,18,1100001,1100001,7,7,0,7,100.0,True
7,19,0111111,⊥111⊥⊥⊥,7,3,4,3,42.857142857142854,False
7,20,0010111,0010111,7,7,0,7,100.0,True
7,21,0110011,0110011,7,7,0,7,100.0,True
7,22,0110111,0110111,7,7,0,7,100.0,True
7,23,0101100,0101100,7,7,0,7,100.0,True
7,24,0100101,0100101,7,7,0,7,100.0,True
7,25,1010100,1010100,7,7,0,7,100.0,True
7,26,1100100,1100100,7,7,0,7,100.0,True
7,27,0111010,0111010,7,7,0,7,100.0,True
7,28,1111001,1111001,7,7,0,7,100.0,True
7,29,1101110,1101110,7,7,0,7,100.0,True
7,30,0111100,0111100,7,7,0,7,100.0,True
7,31,1100000,1100000,7,7,0,7,100.0,True
7,32,0111101,0111101,7,7,0,7,100.0,True
7,33,1110011,1110011,7,7,0,7,100.0,True
7,34,0100100,0100100,7,7,0,7,100.0,True
7,35,1110100,11101⊥0,7,6,1,6,85.71428571428571,False
7,36,0001010,0001010,7,7,0,7,100.0,True
7,37,1110011,1110011,7,7,0,7,100.0,True
7,38,0110110,0110110,7,7,0,7,100.0,True
7,39,1100110,1100110,7,7,0,7,100.0,True
7,40,1010111,1010111,7,7,0,7,100.0,True
7,41,0010100,0010100,7,7,0,7,100.0,True
7,42,1011100,1011100,7,7,0,7,100.0,True
7,43,0010110,0010110,7,7,0,7,100.0,True
7,44,0110111,0110111,7,7,0,7,100.0,True
7,45,0101010,0101010,7,7,0,7,100.0,True
7,46,0100101,0100101,7,7,0,7,100.0,True
7,47,0111011,0111011,7,7,0,7,100.0,True
7,48,0010100,0010100,7,7,0,7,100.0,True
7,49,0110100,0110100,7,7,0,7,100.0,True
7,50,0111101,⊥⊥⊥⊥1⊥⊥,7,1,6,1,14.285714285714285,False
7,51,0101010,0101010,7,7,0,7,100.0,True
7,52,0011110,0011110,7,7,0,7,100.0,True
7,53,0111000,0111000,7,7,0,7,100.0,True
7,54,1111101,1111101,7,7,0,7,100.0,True
7,55,0100100,0100⊥00,7,6,1,6,85.71428571428571,False
7,56,1000100,1000100,7,7,0,7,100.0,True
7,57,0111100,0111100,7,7,0,7,100.0,True
7,58,1000100,1000100,7,7,0,7,100.0,True
7,59,1000010,1000010,7,7,0,7,100.0,True
7,60,0010100,0010100,7,7,0,7,100.0,True
7,61,0001100,0001100,7,7,0,7,100.0,True
7,62,0110000,0110000,7,7,0,7,100.0,True
7,63,0010010,0010010,7,7,0,7,100.0,True
7,64,0001000,0001000,7,7,0,7,100.0,True
7,65,0110100,0110100,7,7,0,7,100.0,True
7,66,0101001,0101001,7,7,0,7,100.0,True
7,67,0010110,0010110,7,7,0,7,100.0,True
7,68,0000101,⊥⊥⊥⊥⊥⊥⊥,7,0,7,0,0.0,False
7,69,1111100,1111100,7,7,0,7,100.0,True
7,70,1010111,1010111,7,7,0,7,100.0,True
7,71,1110000,1⊥10000,7,6,1,6,85.71428571428571,False
7,72,0010001,0010001,7,7,0,7,100.0,True
7,73,0000000,00⊥⊥⊥0⊥,7,3,4,3,42.857142857142854,False
7,74,0101111,0101111,7,7,0,7,100.0,True
7,75,0010111,0010111,7,7,0,7,100.0,True
7,76,1001100,1001100,7,7,0,7,100.0,True
7,77,1110010,1110010,7,7,0,7,100.0,True
7,78,1101000,110⊥0⊥⊥,7,4,3,4,57.14285714285714,False
7,79,1111001,1111001,7,7,0,7,100.0,True
7,80,1101111,1101111,7,7,0,7,100.0,True
7,81,1111110,1111110,7,7,0,7,100.0,True
7,82,1001011,1001011,7,7,0,7,100.0,True
7,83,0111000,0111⊥00,7,6,1,6,85.71428571428571,False
7,84,0100111,0100111,7,7,0,7,100.0,True
7,85,1010010,1010010,7,7,0,7,100.0,True
7,86,0001000,0001000,7,7,0,7,100.0,True
7,87,1011010,1011010,7,7,0,7,100.0,True
7,88,1000011,1000011,7,7,0,7,100.0,True
7,89,0111110,0111110,7,7,0,7,100.0,True
7,90,1111010,1111010,7,7,0,7,100.0,True
7,91,1010110,1010110,7,7,0,7,100.0,True
7,92,1000111,1000111,7,7,0,7,100.0,True
7,93,1001101,1001101,7,7,0,7,100.0,True
7,94,1101011,1101011,7,7,0,7,100.0,True
7,95,0010000,0010000,7,7,0,7,100.0,True
7,96,0010110,0010110,7,7,0,7,100.0,True
7,97,0001101,0001101,7,7,0,7,100.0,True
7,98,1000010,1000010,7,7,0,7,100.0,True
7,99,1010001,1010001,7,7,0,7,100.0,True
8,0,10101010,10101010,8,8,0,8,100.0,True
8,1,10110110,10110110,8,8,0,8,100.0,True
8,2,10111011,10111011,8,8,0,8,100.0,True
8,3,01001011,010⊥⊥⊥11,8,5,3,5,62.5,False
8,4,01111001,01111001,8,8,0,8,100.0,True
8,5,01101101,01101101,8,8,0,8,100.0,True
8,6,11010000,11010000,8,8,0,8,100.0,True
8,7,11001100,11001100,8,8,0,8,100.0,True
8,8,01001111,01001111,8,8,0,8,100.0,True
8,9,01000101,010⊥01⊥1,8,6,2,6,75.0,False
8,10,11010010,11010010,8,8,0,8,100.0,True
8,11,11011111,11011111,8,8,0,8,100.0,True
8,12,10101101,10101101,8,8,0,8,100.0,True
8,13,10000010,10000010,8,8,0,8,100.0,True
8,14,01101001,01101001,8,8,0,8,100.0,True
8,15,10010110,10010110,8,8,0,8,100.0,True
8,16,01011001,⊥⊥⊥⊥1⊥0⊥,8,2,6,2,25.0,False
8,17,11001110,11001110,8,8,0,8,100.0,True
8,18,00011000,00011000,8,8,0,8,100.0,True
8,19,00101100,00101100,8,8,0,8,100.0,True
8,20,00000011,00000011,8,8,0,8,100.0,True
8,21,11111000,11111000,8,8,0,8,100.0,True
8,22,11100110,11100110,8,8,0,8,100.0,True
8,23,00010101,00010101,8,8,0,8,100.0,True
8,24,00100101,00100101,8,8,0,8,100.0,True
8,25,10001010,10001010,8,8,0,8,100.0,True
8,26,11110100,⊥⊥⊥10100,8,5,3,5,62.5,False
8,27,11110110,11110110,8,8,0,8,100.0,True
8,28,01101101,01101101,8,8,0,8,100.0,True
8,29,00100001,00⊥00⊥0⊥,8,5,3,5,62.5,False
8,30,10001001,10001001,8,8,0,8,100.0,True
8,31,00010001,00010001,8,8,0,8,100.0,True
8,32,01100000,01100000,8,8,0,8,100.0,True
8,33,10000001,1000⊥⊥01,8,6,2,6,75.0,False
8,34,10101010,10101010,8,8,0,8,100.0,True
8,35,11101100,11101100,8,8,0,8,100.0,True
8,36,11101101,11101101,8,8,0,8,100.0,True
8,37,01011101,010111⊥1,8,7,1,7,87.5,False
8,38,01000011,01000011,8,8,0,8,100.0,True
8,39,11111011,11111011,8,8,0,8,100.0,True
8,40,00010011,00010011,8,8,0,8,100.0,True
